"Id","Division","District","Upazila","Institution Bn"
"772","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","হযরতবাগ আলিম মাদ্রাসা"
"771","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","শহীদ মানিক আদর্শ উচ্চ বিদ্যালয়"
"770","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","আজিজিয়া ইসলামিয়া উচ্চ বিদ্যালয়"
"769","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","বংশাল গার্লস হাই স্কুল"
"768","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","ইসলামিয়া উচ্চ বিদ্যালয়"
"767","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","বীর শ্রেষ্ঠ মতিউর রহমান হাই স্কুল"
"766","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","ইসলামবাগ আশরাফ আলী উচ্চ বিদ্যালয়"
"765","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","মিল্লাত উচ্চ বিদ্যালয়"
"764","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","হাম্মাদিয়া উচ্চ বিদ্যালয়"
"763","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","হাজী সেলিম বিশ্ববিদ্যালয় কলেজ"
"762","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","আহমেদ বাওয়ানী একাডেমী মহিলা কলেজ"
"761","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","নতুন পল্টন লাইন উচ্চ মাধ্যমিক বিদ্যালয়"
"760","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","রহমতউল্লাহ মডেল হাই স্কুল"
"759","ঢাকা","ঢাকা","ঢাকা দক্ষিণ সিটি কর্পোরেশন","ওয়েষ্ট এন্ড হাই স্কুল"
"758","রংপুর","ঠাকুরগাঁও","পীরগঞ্জ","বেগুনগাঁও দাখিল মাদ্রাসা"
"757","রংপুর","ঠাকুরগাঁও","বালিয়াডাঙ্গী","মধ্যচাড়োল আজিজিয়া দাখিল মাদ্রাসা"
"756","রংপুর","ঠাকুরগাঁও","বালিয়াডাঙ্গী","সাবাজপুর উচ্চ বিদ্যালয়"
"755","রংপুর","ঠাকুরগাঁও","ঠাকুরগাঁও সদর","আরাজী গুঞ্জরগড় উচ্চ বিদ্যালয়"
"754","রংপুর","ঠাকুরগাঁও","ঠাকুরগাঁও সদর","কিশামত উচ্চ বিদ্যালয়"
"753","চট্টগ্রাম","নোয়াখালী","চাটখিল","দারুল ইসলাম বালিকা উচ্চ বিদ্যালয়"
"752","চট্টগ্রাম","নোয়াখালী","চাটখিল","পাচগাঁও বালিকা উচ্চ বিদ্যালয়"
"751","চট্টগ্রাম","নোয়াখালী","চাটখিল","তালতলা আদর্শ উচ্চ বিদ্যালয়"
"750","চট্টগ্রাম","নোয়াখালী","চাটখিল","সিংবাহুড়া গার্লস একাডেমি"
"749","চট্টগ্রাম","নোয়াখালী","চাটখিল","বদলকোট উচ্চ বিদ্যালয়"
"748","চট্টগ্রাম","রাঙ্গামাটি","রাঙ্গামাটি সদর","শাহ বহুমুখী উচ্চ বিদ্যালয়"
"747","রংপুর","পঞ্চগড়","দেবীগঞ্জ","ভাউলাগঞ্জ ডিগ্রী কলেজ"
"746","রংপুর","পঞ্চগড়","দেবীগঞ্জ","চেংঠী কলেজ"
"745","রংপুর","পঞ্চগড়","বোদা","বঙ্গবন্ধু শেখ মুজিব-ইন্দিরা মহাবিদ্যালয়"
"744","রংপুর","পঞ্চগড়","বোদা","মানিকপীর ডিগ্রী ফাযিল মাদ্রাসা"
"743","রংপুর","পঞ্চগড়","দেবীগঞ্জ","জাহানারা ইমাম বালিকা উচ্চ বিদ্যালয়"
"742","রংপুর","পঞ্চগড়","দেবীগঞ্জ","ব্রক্ষত্তর সুন্দরদিঘী উচ্চ বিদ্যালয়"
"741","রংপুর","পঞ্চগড়","বোদা","নতুনহাট সফি উদ্দিন উচ্চ বিদ্যালয়"
"740","রংপুর","পঞ্চগড়","বোদা","কামারহাট দ্বি-মুখী উচ্চ বিদ্যালয়"
"739","রংপুর","পঞ্চগড়","বোদা","সাকোয়া বালিকা উচ্চ বিদ্যালয়"
"738","রংপুর","পঞ্চগড়","বোদা","তেপুকুরিয়া বালিকা উচ্চ বিদ্যালয়"
"737","রংপুর","পঞ্চগড়","বোদা","এন বি এল ফুলতলা বালিকা উচ্চ বিদ্যালয়"
"736","রংপুর","পঞ্চগড়","বোদা","বড়শশী বালিকা উচ্চ বিদ্যালয়"
"735","রংপুর","পঞ্চগড়","বোদা","মাড়েয়া মডেল উচ্চ বিদ্যালয়"
"734","রংপুর","পঞ্চগড়","বোদা","নয়াদিঘী উচ্চ বিদ্যালয়"
"733","রংপুর","পঞ্চগড়","বোদা","ময়দানদিঘী বালিকা উচ্চ বিদ্যালয়"
"732","রংপুর","পঞ্চগড়","বোদা","ময়দানদিঘী বিএল উচ্চ বিদ্যালয়"
"731","খুলনা","যশোর","অভয়নগর","হিদিয়া এ. এন. এইচ মাধ্যমিক বিদ্যালয়"
"730","খুলনা","যশোর","অভয়নগর","পায়রাহাট মাধ্যমিক বিদ্যালয়"
"729","খুলনা","যশোর","অভয়নগর","নাউলী ডি. আই. এন. জি. এস মাধ্যমিক বিদ্যালয়"
"728","খুলনা","যশোর","অভয়নগর"," ধুলগ্রাম মডেল মাধ্যমিক বিদ্যালয়"
"727","খুলনা","যশোর","অভয়নগর","ভবদহ মহাবিদ্যালয়"
"726","খুলনা","যশোর","অভয়নগর","মহাকাল পাইলট স্কুল এন্ড কলেজ"
"725","খুলনা","যশোর","বাঘারপাড়া","যাদবপুর টেকনিক্যাল স্কুল এন্ড কলেজ"
"724","খুলনা","যশোর","বাঘারপাড়া","খবির-উর রহমান কলেজ"
"723","খুলনা","যশোর","বাঘারপাড়া","রায়পুর স্কুল এন্ড কলেজ"
"722","খুলনা","যশোর","বাঘারপাড়া","নারিকেল বাড়ীয়া বহুমুখী মাধ্যমিক বিদ্যালয়"
"721","খুলনা","যশোর","বাঘারপাড়া","ছাতিয়ানতলা মাধ্যমিক বিদ্যালয়"
"720","খুলনা","যশোর","বাঘারপাড়া","ছিলিমপুর মাধ্যমিক বিদ্যালয়"
"719","খুলনা","যশোর","বাঘারপাড়া","বন্দবিলা মাধ্যমিক বিদ্যালয়"
"718","খুলনা","যশোর","বাঘারপাড়া","চন্ডিপুর মাধ্যমিক বিদ্যালয়"
"717","খুলনা","যশোর","বাঘারপাড়া","বেতালপাড়া বহুমুখী মাধ্যমিক বিদ্যালয়"
"716","ময়মনসিংহ","ময়মনসিংহ","ময়মনসিংহ সদর","মেজবাউল উলুম দাখিল মাদ্রাসা"
"715","ময়মনসিংহ","ময়মনসিংহ","ময়মনসিংহ সদর","জেলা পরিষদ উচ্চ বিদ্যালয়"
"714","ময়মনসিংহ","ময়মনসিংহ","ময়মনসিংহ সদর","ভাবখালী উচ্চ বিদ্যালয়"
"713","ময়মনসিংহ","ময়মনসিংহ","ময়মনসিংহ সদর","রানী রাজবালা উচ্চ বিদ্যালয়"
"712","ময়মনসিংহ","ময়মনসিংহ","ময়মনসিংহ সদর","চর শৃগলদী সাহেবিয়া দাখিল মাদ্রাসা"
"711","ময়মনসিংহ","ময়মনসিংহ","ময়মনসিংহ সদর","মাইজবাড়ী আব্দুল খালেক উচ্চ বিদ্যালয়"
"710","ময়মনসিংহ","ময়মনসিংহ","ময়মনসিংহ সদর","বেগুনবাড়ী উচ্চ বিদ্যালয়"
"709","ময়মনসিংহ","ময়মনসিংহ","ময়মনসিংহ সদর","সিটি কলেজিয়েট স্কুল"
"708","ময়মনসিংহ","ময়মনসিংহ","ময়মনসিংহ সদর","মোমেনশাহী ডি. এস. কামিল মাদ্রাসা"
"707","ময়মনসিংহ","ময়মনসিংহ","ময়মনসিংহ সদর","শহীদ সৈয়দ নজরুল ইসলাম কলেজ"
"706","ময়মনসিংহ","ময়মনসিংহ","ময়মনসিংহ সদর","অষ্টগ্রাম বালিয়াপাড়া আলিম মাদ্রাসা"
"705","ময়মনসিংহ","ময়মনসিংহ","ময়মনসিংহ সদর","অম্বিকাগঞ্জ মহাবিদ্যালয়"
"704","ময়মনসিংহ","ময়মনসিংহ","ময়মনসিংহ সদর","ময়মনসিংহ মহিলা মহাবিদ্যালয়"
"703","ময়মনসিংহ","ময়মনসিংহ","ময়মনসিংহ সদর","কৃষি বিশ্ববিদ্যালয় কলেজ"
"702","ময়মনসিংহ","ময়মনসিংহ","ময়মনসিংহ সদর","ক্যাপ্টেন সালাউদ্দিন উচ্চ বিদ্যালয়"
"701","চট্টগ্রাম","চট্টগ্রাম","রাউজান","নোয়াপাড়া ডিগ্রী কলেজ"
"700","চট্টগ্রাম","চট্টগ্রাম","রাউজান","ইমাম গাজ্জালী ডিগ্রী কলেজ"
"699","চট্টগ্রাম","চট্টগ্রাম","রাউজান","নোয়াপাড়া উচ্চ বিদ্যালয়"
"698","চট্টগ্রাম","চট্টগ্রাম","রাউজান","গুজরা শ্যামাচরণ উচ্চ বিদ্যালয়"
"697","চট্টগ্রাম","চট্টগ্রাম","রাউজান","মধ্যম আধারমানিক উচ্চ বিদ্যালয়"
"696","চট্টগ্রাম","চট্টগ্রাম","রাউজান","গশ্চি উচ্চ বিদ্যালয়"
"695","চট্টগ্রাম","চট্টগ্রাম","রাউজান","রাউজান ব্যারিস্টার সুরেশ বিদ্যায়তন"
"694","চট্টগ্রাম","চট্টগ্রাম","রাউজান","রাউজান আর্যমৈত্রেয় ইনস্টিটিউশন"
"693","চট্টগ্রাম","চট্টগ্রাম","রাউজান","দলইনগর উচ্চ বিদ্যালয়"
"692","চট্টগ্রাম","চট্টগ্রাম","রাউজান","ফতেনগর নোয়াজিষপুর অদুদিয়া উচ্চ বিদ্যালয়"
"691","চট্টগ্রাম","চট্টগ্রাম","রাউজান","চিকদাইর উচ্চ বিদ্যালয়"
"690","চট্টগ্রাম","চট্টগ্রাম","রাউজান","ডাবুয়া তারাচরণ শ্যামাচরণ উচ্চ বিদ্যালয়"
"689","চট্টগ্রাম","চট্টগ্রাম","রাউজান","গহিরা এফ. কে জামেউল উলুম কামিল মাদ্রাসা"
"688","চট্টগ্রাম","চট্টগ্রাম","রাউজান","গহিরা এ. জে. ওয়াই এস. এস বহুমুখী উচ্চ বিদ্যালয়"
"687","চট্টগ্রাম","চট্টগ্রাম","রাউজান","রাউজান আর. আর. এ. সি মডেল সরকারি হাই স্কুল"
"686","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","বাঞ্ছারামপুর","রুপসদী ফাজিল মাদ্রাসা"
"685","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","বাঞ্ছারামপুর","বাঞ্ছারামপুর সোবহানিয়া ইসলামিয়া ফাজিল মাদ্রাসা"
"684","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","বাঞ্ছারামপুর","দশদোনা নিম্ন মাধ্যমিক বিদ্যালয়"
"683","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","বাঞ্ছারামপুর","সোনারামপুর নিম্ন মাধ্যমিক বিদ্যালয়"
"682","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","বাঞ্ছারামপুর","দুলারামপুর হাসু ইসলাম নিম্ন মাধ্যমিক বিদ্যালয়"
"681","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","বাঞ্ছারামপুর","বাঞ্ছারামপুর সরকারি এস. এম. পাইলট মডেল উচ্চ বিদ্যালয়"
"680","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","বাঞ্ছারামপুর","খাল্লা উচ্চ বিদ্যালয়"
"679","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","বাঞ্ছারামপুর","দরিয়াদৌলত আব্দুল গনি উচ্চ বিদ্যালয়"
"678","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","বাঞ্ছারামপুর","আকানগর এসইএসডিপি মডেল উচ্চ বিদ্যালয়"
"677","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","বাঞ্ছারামপুর","ভুরভুরিয়া আদর্শ উচ্চ বিদ্যালয়"
"676","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","বাঞ্ছারামপুর","ফরদাবাদ আদর্শ উচ্চ বিদ্যালয়"
"675","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","বাঞ্ছারামপুর","তেজখালী ইউনিয়ন উচ্চ বিদ্যালয়"
"674","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","বাঞ্ছারামপুর","এইচ কে আছমাতুন্নেছা উচ্চ বিদ্যালয়"
"673","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","বাঞ্ছারামপুর","মরিচাকান্দি ডি. টি. একাডেমী"
"672","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","বাঞ্ছারামপুর","বাহের চর আদর্শ উচ্চ বিদ্যালয়"
"671","চট্টগ্রাম","ব্রাহ্মণবাড়িয়া","বাঞ্ছারামপুর","উজানচর কে এন উচ্চ বিদ্যালয়"
"670","ঢাকা","টাঙ্গাইল","টাঙ্গাইল সদর","রাসেদ হাসান উচ্চ বিদ্যালয়"
"669","ঢাকা","টাঙ্গাইল","টাঙ্গাইল সদর","হোসনেআরা হাসান উচ্চ বিদ্যালয়"
"668","ঢাকা","টাঙ্গাইল","টাঙ্গাইল সদর","মগড়া বালিকা উচ্চ বিদ্যালয়"
"667","ঢাকা","টাঙ্গাইল","টাঙ্গাইল সদর","মেজর মাহমুদুল হাসান উচ্চ বিদ্যালয়"
"666","ঢাকা","টাঙ্গাইল","টাঙ্গাইল সদর","মাহমুদুল হাসান আদর্শ বিদ্যানিকেতন"
"665","ঢাকা","টাঙ্গাইল","টাঙ্গাইল সদর","চৌধুরী মালঞ্চ উচ্চ বিদ্যালয়"
"664","ঢাকা","টাঙ্গাইল","টাঙ্গাইল সদর","বরুহা উচ্চ বিদ্যালয়"
"663","ঢাকা","টাঙ্গাইল","টাঙ্গাইল সদর","ছোট বাশালিয়া উচ্চ বিদ্যালয়"
"662","ঢাকা","টাঙ্গাইল","টাঙ্গাইল সদর","বড় বাশালিয়া উচ্চ বিদ্যালয়"
"661","ঢাকা","টাঙ্গাইল","টাঙ্গাইল সদর","পোড়াবাড়ী উচ্চ বিদ্যালয়"
"660","ঢাকা","টাঙ্গাইল","টাঙ্গাইল সদর","আবেদা খানম গার্লস হাইস্কুল এন্ড কলেজ"
"659","ঢাকা","টাঙ্গাইল","টাঙ্গাইল সদর","খাসকাকুয়া উচ্চ বিদ্যালয়"
"658","ঢাকা","টাঙ্গাইল","টাঙ্গাইল সদর","আজিম মেমোরিয়াল উচ্চ বিদ্যালয়"
"657","ঢাকা","টাঙ্গাইল","টাঙ্গাইল সদর","আনুহলা উচ্চ বিদ্যালয়"
"656","ঢাকা","টাঙ্গাইল","টাঙ্গাইল সদর","হুগড়া হাবিব কাদের উচ্চ বিদ্যালয়"
"655","ঢাকা","টাঙ্গাইল","টাঙ্গাইল সদর","জোবায়দা উচ্চ বিদ্যালয়"
"654","ঢাকা","টাঙ্গাইল","টাঙ্গাইল সদর","টাঙ্গাইল শিবনাথ উচ্চ বিদ্যালয়"
"653","ঢাকা","টাঙ্গাইল","টাঙ্গাইল সদর","টাঙ্গাইল বালিকা উচ্চ বিদ্যালয়"
"652","বরিশাল","ঝালকাঠি","নলছিটি","নলছিটি ইসলামিয়া ফাজিল মাদ্রাসা"
"651","বরিশাল","ঝালকাঠি","নলছিটি","রানাপাশা উচ্চ মাধ্যমিক বিদ্যালয়"
"650","বরিশাল","ঝালকাঠি","নলছিটি","কুলকাঠী শহিদিয়া ইউনিয়ন একাডেমি"
"649","বরিশাল","ঝালকাঠি","নলছিটি","নলছিটি গার্লস স্কুল এন্ড কলেজ"
"648","বরিশাল","ঝালকাঠি","নলছিটি","খাগড়াখানা মডেল হাই স্কুল"
"647","বরিশাল","ঝালকাঠি","নলছিটি","চন্দ্রকান্দা মাধ্যমিক বিদ্যালয়"
"646","বরিশাল","ঝালকাঠি","নলছিটি","দপদপিয়া ইউনিয়ন ডিগ্রী কলেজ"
"645","বরিশাল","ঝালকাঠি","নলছিটি","সরকারি নলছিটি ডিগ্রী কলেজ"
"644","বরিশাল","ঝালকাঠি","ঝালকাঠি সদর","সাচিলাপুর কিস্তাকাঠী স্কুল এন্ড কলেজ"
"643","বরিশাল","ঝালকাঠি","ঝালকাঠি সদর","ঝালকাঠী এন. এস. কামিল মাদ্রাসা মাধ্যমিক বিদ্যালয়"
"642","বরিশাল","ঝালকাঠি","ঝালকাঠি সদর","আফসার মেমোরিয়াল মাধ্যমিক বিদ্যালয়"
"641","বরিশাল","ঝালকাঠি","ঝালকাঠি সদর","শেখেরহাট রোকেয়া খাতুন বালিকা মাধ্যমিক বিদ্যালয়"
"640","বরিশাল","ঝালকাঠি","ঝালকাঠি সদর","নবগ্রাম মডেল মাধ্যমিক বিদ্যালয়"
"639","বরিশাল","ঝালকাঠি","ঝালকাঠি সদর","উদ্বোধন মাধ্যমিক বিদ্যালয়"
"638","বরিশাল","ঝালকাঠি","ঝালকাঠি সদর","শেরে বাংলা ফজলুল হক কলেজ"
"637","বরিশাল","ঝালকাঠি","ঝালকাঠি সদর","শাহ মাহমুদিয়া কলেজ"
"636","বরিশাল","ঝালকাঠি","ঝালকাঠি সদর","আকলিমা মোয়াজ্জেম হোসেন ডিগ্রী কলেজ"
"635","রাজশাহী","সিরাজগঞ্জ","কামারখন্দ","বড়ধুল আদর্শ উচ্চ বিদ্যালয়"
"634","রাজশাহী","সিরাজগঞ্জ","কামারখন্দ","রায়দৌলতপুর উচ্চ বিদ্যালয়"
"633","রাজশাহী","সিরাজগঞ্জ","কামারখন্দ","মফিজ উদ্দিন তালুকদার স্মৃতি উচ্চ বিদ্যালয়"
"632","রাজশাহী","সিরাজগঞ্জ","কামারখন্দ","নান্দিনা কামালিয়া উচ্চ বিদ্যালয়"
"631","রাজশাহী","সিরাজগঞ্জ","কামারখন্দ","কোনাবাড়ী ইসহাক উচ্চ বিদ্যালয়"
"630","রাজশাহী","সিরাজগঞ্জ","সিরাজগঞ্জ সদর","চর খোকশাবাড়ী উচ্চ বিদ্যালয়"
"629","রাজশাহী","সিরাজগঞ্জ","সিরাজগঞ্জ সদর","তেতুলিয়া চুনিয়াহাটি উচ্চ বিদ্যালয়"
"628","রাজশাহী","সিরাজগঞ্জ","সিরাজগঞ্জ সদর","মল্লিকা ছানাউল্লাহ আনছারী উচ্চ বিদ্যালয়"
"627","রাজশাহী","সিরাজগঞ্জ","সিরাজগঞ্জ সদর","পোড়াবাড়ী উচ্চ বিদ্যালয়"
"626","রাজশাহী","সিরাজগঞ্জ","সিরাজগঞ্জ সদর","রিভারভিউ আইডিয়াল কলেজ"
"625","রাজশাহী","সিরাজগঞ্জ","সিরাজগঞ্জ সদর","এস.বি. রেলওয়ে কলোনি স্কুল এন্ড কলেজ"
"624","রাজশাহী","সিরাজগঞ্জ","সিরাজগঞ্জ সদর","সিরাজগঞ্জ বিদ্যুৎ উন্নয়ন বোর্ড মাধ্যমিক বিদ্যালয়"
"623","রাজশাহী","সিরাজগঞ্জ","সিরাজগঞ্জ সদর","সিরাজগঞ্জ বহুমুখী উচ্চ বিদ্যালয়"
"622","রাজশাহী","সিরাজগঞ্জ","সিরাজগঞ্জ সদর","জাহান আরা উচ্চ বিদ্যালয়"
"621","রাজশাহী","সিরাজগঞ্জ","সিরাজগঞ্জ সদর","বি. এল. সরকারি উচ্চ বিদ্যালয়"
"620","রাজশাহী","সিরাজগঞ্জ","সিরাজগঞ্জ সদর","সালেহা ইসহাক সরকারি বালিকা উচ্চ বিদ্যালয়"
"619","খুলনা","খুলনা","খুলনা সিটি কর্পোরেশন","শিপইয়ার্ড স্কুল এন্ড কলেজ"
"618","খুলনা","খুলনা","খুলনা সিটি কর্পোরেশন","নিরালা আদর্শ মাধ্যমিক বিদ্যালয়"
"617","খুলনা","খুলনা","খুলনা সিটি কর্পোরেশন","রুপসা বহুমূখী উচ্চ বিদ্যালয়"
"616","খুলনা","খুলনা","খুলনা সিটি কর্পোরেশন","সিটি গার্লস কলেজ"
"615","খুলনা","খুলনা","খুলনা সিটি কর্পোরেশন","রেলওয়ে মাধ্যমিক বালিকা বিদ্যালয়"
"614","খুলনা","খুলনা","খুলনা সিটি কর্পোরেশন","খুলনা কলেজিয়েট গার্লস স্কুল এন্ড কেসিসি উইমেন্স কলেজ"
"613","খুলনা","খুলনা","খুলনা সিটি কর্পোরেশন","পল্লীমঙ্গল মাধ্যমিক বিদ্যালয়"
"612","খুলনা","খুলনা","খুলনা সিটি কর্পোরেশন","ঢাকা ম্যাচ ইন্ডাস্ট্রিজ মাধ্যমিক বিদ্যালয়"
"611","খুলনা","খুলনা","খুলনা সিটি কর্পোরেশন","লায়ন্স স্কুল এন্ড কলেজ"
"610","খুলনা","খুলনা","খুলনা সিটি কর্পোরেশন","বি কে ইউনিয়ন ইনস্টিটিউশন"
"609","খুলনা","খুলনা","খুলনা সিটি কর্পোরেশন","খুলনা কালেক্টরেট পাবলিক স্কুল এন্ড কলেজ"
"608","খুলনা","খুলনা","খুলনা সিটি কর্পোরেশন","খুলনা কলেজ"
"607","খুলনা","খুলনা","খুলনা সিটি কর্পোরেশন","আহছানউল্লাহ কলেজ"
"606","খুলনা","খুলনা","খুলনা সিটি কর্পোরেশন","সবুরননেছা মহিলা ডিগ্রী কলেজ"
"605","খুলনা","খুলনা","খুলনা সিটি কর্পোরেশন","শেখ আবু নাছের দাখিল মাদ্রাসা"
"604","খুলনা","খুলনা","খুলনা সিটি কর্পোরেশন","সরকারী করোনেশন মাধ্যমিক বালিকা বিদ্যালয়"
"603","খুলনা","খুলনা","খুলনা সিটি কর্পোরেশন","খুলনা জিলা স্কুল"
"602","খুলনা","কুষ্টিয়া","মিরপুর","মীর আব্দুল করিম কলেজ"
"601","খুলনা","কুষ্টিয়া","মিরপুর","হালসা আদর্শ ডিগ্রী কলেজ"
"600","খুলনা","কুষ্টিয়া","মিরপুর","কুর্শা মাধ্যমিক বিদ্যালয়"
"599","খুলনা","কুষ্টিয়া","মিরপুর","খাদিমপুর মাধ্যমিক বালিকা বিদ্যালয়"
"598","খুলনা","কুষ্টিয়া","মিরপুর","বহলবাড়ীয়া মাধ্যমিক বিদ্যালয়"
"597","খুলনা","কুষ্টিয়া","মিরপুর","তালবাড়ীয়া উচ্চ বিদ্যালয়"
"596","খুলনা","কুষ্টিয়া","মিরপুর","পোড়াদহ মাধ্যমিক বালিকা বিদ্যালয়"
"595","খুলনা","কুষ্টিয়া","মিরপুর","কুরিপোল আদর্শ মাধ্যমিক বিদ্যালয়"
"594","খুলনা","কুষ্টিয়া","মিরপুর","বুরাপাড়া মিটন মাধ্যমিক বিদ্যালয়"
"593","খুলনা","কুষ্টিয়া","মিরপুর","জাহানারা মাধ্যমিক বালিকা বিদ্যালয়"
"592","খুলনা","কুষ্টিয়া","ভেড়ামারা","রায়টা মাধ্যমিক বিদ্যালয়"
"591","খুলনা","কুষ্টিয়া","ভেড়ামারা","জুনিয়াদহ মাধ্যমিক বিদ্যালয়"
